loss,ICC,PCC,RMSE,MAE,ACC,F1-b
0.162338853621,0.494572368747,0.572757139668,0.545578287119,0.354482458284,0.7706,0.435534620703
0.175482149267,0.503787249371,0.563650100485,0.571076745678,0.34446333535,0.795433333333,0.448994467831
0.160530454946,0.527332845137,0.586120458148,0.549620782109,0.339461232225,0.793,0.446094808305
0.155749051547,0.52231526873,0.58333537408,0.537423845487,0.319616749262,0.814833333333,0.455318492294
0.155773950291,0.523018893143,0.575577919434,0.537771766665,0.313913260897,0.814666666667,0.451777181605
0.143149871731,0.519299883348,0.592158940433,0.516928456827,0.302131364122,0.826266666667,0.477107493132
0.157044199657,0.51935420312,0.58942136082,0.539925465886,0.323325131088,0.7954,0.455755207301
0.143740612864,0.54668304672,0.604509414378,0.517819618273,0.305666233723,0.8253,0.489046082806
0.147382620215,0.505598178669,0.582899786469,0.523175725303,0.286510999004,0.846,0.480739337792
0.146293203235,0.554611993863,0.593762442966,0.521399857832,0.299663977697,0.824533333333,0.480244279178
0.14828342247,0.523704859388,0.570280075588,0.525688989645,0.307127169644,0.826666666667,0.471126531284
0.145088158369,0.509730392546,0.581154683044,0.523008354633,0.290999944632,0.8446,0.488517869683
0.135056842041,0.548167089155,0.608063504534,0.504595388138,0.279341245691,0.845033333333,0.513042826711
0.147776806021,0.542620299201,0.59410832792,0.525437692585,0.302699323744,0.8216,0.470777577258
0.143467004418,0.528360281723,0.587349344606,0.51762672426,0.292570147663,0.8307,0.472101207262
0.134542347503,0.550153085285,0.59854678554,0.501967896057,0.28304071414,0.839166666667,0.500284340605
0.144327626181,0.540279589057,0.599058204321,0.518936757135,0.296622263268,0.826,0.478269882631
0.148114961219,0.537949472017,0.59582610419,0.525559545777,0.292816247791,0.8354,0.491707287138
0.147648926616,0.535988470854,0.593144515715,0.525665637505,0.293968727191,0.829066666667,0.47864200237
0.143729603195,0.548175674637,0.60950510949,0.519108823194,0.289575948069,0.840333333333,0.507618341882
0.136683331203,0.554910384405,0.618370606899,0.504663015849,0.280178073173,0.847666666667,0.518962106171
0.138760415745,0.540728629989,0.598800036493,0.509286684514,0.279186867798,0.843533333333,0.492953798811
0.142878307819,0.526493834295,0.595945695329,0.518407019755,0.280772576729,0.845533333333,0.496124419121
0.144976492763,0.513763991223,0.595574418606,0.521238398033,0.28573482732,0.8427,0.477317568805
0.144684112406,0.527053248414,0.583440833054,0.520526962645,0.287299877654,0.842333333333,0.485584014391
0.140262074733,0.534494277282,0.585435632742,0.513336976004,0.283597850551,0.847966666667,0.494394832726
0.14691343503,0.536653343983,0.595237579847,0.524684179301,0.290981796881,0.839633333333,0.491054389226
0.145298199081,0.523064381003,0.59170173023,0.522123265997,0.281157660608,0.8483,0.489267700953
0.140381902456,0.534641531105,0.599618840132,0.513708780456,0.275742009903,0.853433333333,0.518222836859
0.143255980039,0.536146250926,0.594923166799,0.518219122422,0.283068606009,0.8393,0.486819078188
0.144522909594,0.52410236397,0.591594882929,0.52089742723,0.27964647611,0.845233333333,0.484648803456
0.142834852672,0.53041823184,0.59853217759,0.517566417514,0.280663470427,0.847166666667,0.493526951142
0.138184191871,0.544355903354,0.612978189452,0.508616320515,0.270326894087,0.850966666667,0.513304249583
0.141326755404,0.544663878508,0.599925627248,0.515270386772,0.282145469139,0.8479,0.500637110813
0.14490700469,0.526093694276,0.592677406714,0.521167762409,0.276817300046,0.853366666667,0.499221656721
0.140770915961,0.534997560152,0.591663749181,0.514635199258,0.280295122415,0.848633333333,0.493889187732
0.144550548291,0.523345694998,0.588828108124,0.521146620851,0.278740288069,0.845433333333,0.489590390994
0.138271045375,0.53490024692,0.600389644384,0.509916898582,0.27032567064,0.8532,0.50573892235
0.138068461084,0.530812576788,0.599001351392,0.509228067179,0.275611164359,0.847966666667,0.490708437815
0.142016246367,0.528831729533,0.592379712452,0.516604228728,0.277675457299,0.847166666667,0.490176880457
0.141065260983,0.52902680464,0.598176509032,0.515823607405,0.273189739635,0.8527,0.505930346215
0.144866717553,0.533997688531,0.587530637213,0.520540875487,0.285165984804,0.841766666667,0.491245253699
0.142919329357,0.540910887067,0.595042305111,0.517072958307,0.282680654898,0.8411,0.484383500888
0.147387396097,0.539197781326,0.590550173894,0.523833428477,0.286611553902,0.8424,0.487473448186
0.141291368556,0.525728178073,0.594872285804,0.516044776899,0.273261941349,0.849266666667,0.49119434543
