loss,ICC,PCC,RMSE,MAE,ACC,F1-b
0.426888191891,0.777387774241,0.800480188919,0.894067136277,0.685810488462,0.50024,0.751083077697
0.266457162189,0.830073060748,0.841361394642,0.713488148785,0.510740298033,0.61944,0.825127117764
0.281671322107,0.841675320706,0.84677601748,0.737611611607,0.535528880358,0.60696,0.812031939571
0.242570561361,0.852820786082,0.864902321547,0.687640370955,0.499643450975,0.62832,0.830787011292
0.209482204485,0.874886010425,0.880168332067,0.633609799443,0.442281812429,0.67616,0.852298629988
0.210538984442,0.869682076877,0.879836508015,0.640725646721,0.455741226673,0.66272,0.843216968439
0.197491486454,0.881290544269,0.891029523461,0.610782069838,0.433626949787,0.67408,0.847411219686
0.175795046854,0.88860910113,0.897737170945,0.584265594034,0.409370267391,0.70176,0.872446485015
0.173873039246,0.892486076541,0.900890202536,0.581486234739,0.396730709076,0.71232,0.877097099164
0.217369782305,0.872455647665,0.888042224275,0.647730343058,0.443944907188,0.67688,0.867927931774
0.198922782993,0.881120044952,0.894535397535,0.620034509984,0.450009453297,0.66536,0.849865810258
0.171807983685,0.887309807259,0.900071176262,0.579042934323,0.421024721861,0.69384,0.861391283081
0.171561466122,0.8962397583,0.90659237419,0.572425169705,0.405489915609,0.71184,0.886808789069
0.15691695137,0.904904433549,0.910490865014,0.555778656958,0.391606551409,0.72096,0.878897945942
0.151855244446,0.904035547887,0.917645896488,0.545113904952,0.372667980194,0.73656,0.892929852274
0.141712576127,0.909034269917,0.916721653566,0.525422866314,0.358798122406,0.74528,0.893192437488
0.132918840885,0.919785307382,0.92318245453,0.510408662538,0.348049646616,0.7508,0.896982030185
0.153437349033,0.902265784185,0.912665609165,0.544782587119,0.380486661196,0.72472,0.881296532594
0.133943574095,0.917539729315,0.924367801974,0.512152389324,0.350860667229,0.75112,0.897657217632
