loss,ICC,PCC,RMSE,MAE,ACC,F1-b
0.183843972063,0.391933673728,0.48317468539,0.579512156384,0.336723720034,0.8253,0.346496020935
0.162574366283,0.492110953934,0.544280425714,0.553361427768,0.331888989856,0.808766666667,0.419624300364
0.167093674135,0.471830436893,0.529821080004,0.557080750768,0.308531982824,0.841066666667,0.446569402615
0.145934065795,0.515615353147,0.563557640209,0.519865833062,0.282176796968,0.844,0.456130739578
0.227363991952,0.503197687943,0.525653127909,0.623524581465,0.376294520994,0.782833333333,0.438721229496
0.159927468371,0.513540386097,0.549609332127,0.541783946311,0.305168649803,0.830933333333,0.447577729998
0.16068395648,0.534063595293,0.566984039909,0.543903021,0.311089582741,0.814433333333,0.470042452661
0.164953839803,0.523598161154,0.5646042842,0.549502068568,0.309615624448,0.821366666667,0.487557978899
0.13736230154,0.55137555148,0.601885504842,0.505962470978,0.279633638759,0.843033333333,0.49045962755
0.160303428721,0.526642518149,0.55396665872,0.542223586055,0.295600579431,0.842766666667,0.468300371791
0.1674070786,0.514167051996,0.538943119526,0.553896773449,0.317613675569,0.824033333333,0.442430687621
0.165166364193,0.546455046419,0.564579312819,0.546784350081,0.312359752133,0.820633333333,0.473805465066
0.174120110512,0.532696280082,0.551025414709,0.558273006143,0.312973571941,0.823433333333,0.478162374728
0.173526741028,0.529979760607,0.551067143307,0.564208109071,0.329865444452,0.812533333333,0.445776992723
0.139054434419,0.538943456208,0.59736223479,0.508069523757,0.275579906379,0.842233333333,0.481373025943
0.140492571282,0.554396740172,0.590922626843,0.50881508582,0.268058064704,0.848066666667,0.483561800114
0.143467793703,0.547630130993,0.58671729926,0.512620390352,0.279260584153,0.8505,0.498483133528
0.152017104721,0.545055236812,0.579706314722,0.525385601601,0.284420294687,0.841733333333,0.499781720897
0.159169513655,0.506892939607,0.549778351916,0.541749535033,0.288616359234,0.838166666667,0.471303431132
